Name,Location,longitude,latitude,image,description,onBoard,logo,Country,Continent,Union,ID,Created date,Updated date,Owner,Email
Burbach,,8.0803107,50.7455764,,,,,Germany,Europe,EU,671f7b4c-d79c-41b6-b0aa-862241be1a6c,2018-05-08T11:27:34Z,2018-06-01T02:06:14Z,,
Bläsiberg – Wiesensteig,,9.598532,48.57063,,,,,Germany,Europe,EU,00d9f7d8-46cc-42e1-afcb-4fc81fc3eaab,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bobliwo,,23.0455878,50.905972,,,,,Poland,Europe,EU,afd71081-5ab7-4c4c-a85f-33acf274db22,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bocksberg – Hahnenklee,,10.3569399,51.85694,,,,,Germany,Europe,EU,89ce1413-9fa2-4956-80d5-d89c50144e9d,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Boden (Pfafflar),,10.6212757,47.2829346,,,,,Austria,Europe,EU,09f0dd55-3f94-43a8-aaf2-99c82569777c,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bodental – Unterbergen (Ferlach),,14.2285452,46.4772231,,,,,Austria,Europe,EU,ee752a2f-6c7e-4d87-a104-62f1cd796b3e,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bodrost,,23.0865144,42.0167248,,,,,Bulgaria,Europe,EU,d2814954-bd6f-4382-bdca-b511608db4e1,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bogus Basin,,-116.1026168,43.7640569,,,,,USA,,,2a0547d7-d675-4fe3-b23f-e375ec3cecba,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bojanine Vode – Niš (Suva Planina),,22.2569444,43.1144444,,,,,Serbia,Europe,,95f8f3e3-2911-48e6-8eb0-b273f4a1d681,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bolbeno,,10.7494858,46.0343372,,,,,Italy,Europe,EU,1144fa39-5d57-4894-8afb-28ef185e5e2d,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Boler Mountain – London,,-81.3390639,42.9447465,,,,,Canada,North America,,df469a6c-bf80-431b-b323-d323852c862a,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bolesławów,,19.5795851,50.7663566,,,,,Poland,Europe,EU,0e106e1a-b0f2-45d0-9689-4bdb970248ce,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bolquère Pyrénées 2000,,2.061496,42.520843,,,,,France,Europe,EU,13f9b90e-8c5c-471f-a451-be7f42a7e4a4,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bolton Valley,,-72.850323,44.42099,,,,,USA,,,9a127e16-b5b3-4a02-852b-64d85f1fee29,2018-05-08T11:27:32Z,2018-06-01T02:06:14Z,,
Bonneval sur Arc,,7.046231,45.371599,,,,,France,Europe,EU,365f112b-7c73-43df-8f49-a221174a81fd,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Boreal,,-120.3498347,39.3364539,,,,,USA,,,5da9e6c2-28b8-4648-98ce-0a8cce22ca80,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Borgloh – Hilter-Uphöfen,,8.2040701,52.201227,,,,,Germany,Europe,EU,03220704-8f36-4c8c-9fdd-d7d534811350,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Borici – Sjenica,,20.0240737,43.2729425,,,,,Serbia,Europe,,31a45ab8-0636-4686-88a7-66d34c50a327,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bormio – Cima Bianca,,10.371237,46.4653494,,,,,Italy,Europe,EU,e1768501-3be4-4bcc-a194-9078739c8163,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Borno – Monte Altissimo,,10.1782624,45.9365986,,,,,Italy,Europe,EU,52243138-a934-475a-a39c-74e96dba1d6a,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Borovets,,23.6056165,42.2706675,,,,,Bulgaria,Europe,EU,0dfe8ce2-5d3d-4f90-ba93-361782bc2b5c,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Borowice,,15.6936502,50.7878196,,,,,Poland,Europe,EU,4a09b0ae-5d37-4967-8e95-2c85d318dd06,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Borsec,,25.5597881,46.9702828,,,,,Romania,Europe,EU,250f080c-a049-458c-ad2a-9db736610f3c,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bortelid,,7.477081,58.799353,,,,,Norway,Europe,,e97f2e7b-94ec-4eab-9317-ba40341fa9e9,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bosco Gurin – Grossalp,,8.4711662,46.3165494,,,,,Switzerland,Europe,,f952978e-4ef8-420f-bcc1-89b04a92534f,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bosques de Monterreal – San Antonio de las Alazanas (dry slopes),,-100.4339215,25.2322012,,,,,Mexico,North America,,60d5861a-5dcf-4bad-93cd-111e1613458b,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bottrop (alpincenter) (indoor ski area),,6.968283,51.524648,,,,,Germany,Europe,EU,edd6e9a4-775e-4320-bfde-c836c92f4817,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bourg d'Oueil,,0.49881,42.85939,,,,,France,Europe,EU,c6670c16-efc0-44ae-beb9-83e75e875020,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bovec,,13.5516829,46.3376387,,,,,Slovenia,Europe,EU,b767452b-6187-4ba6-a3f4-5cf99b6776dc,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bowles Snowsports Centre (dry slopes),,0.202298,51.076328,,,,,United Kingdom,Europe,EU,5aa3ffb8-e2ee-4602-8ca0-73d8083d6e2d,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Boyne Highlands,,-84.93539,45.4692303,,,,,USA,,,67008a01-e72a-4058-93f4-4d94b0550642,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Boyne Mountain,,-84.9300599,45.1628802,,,,,USA,,,30584512-0c13-42be-b555-53c5c89eec03,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Boí Taüll,,0.857975,42.5140516,,,,,Spain,Europe,EU,6ebae77f-0182-4d85-97b6-6cffe33d8b80,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Boží Dar – Neklid,,12.9272364,50.4104008,,,,,Czech Republic,Europe,EU,30d98ce7-a934-4db2-8c37-7f4bf24c9b9b,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Brabant – La Bresse,,6.8614674,47.9900482,,,,,France,Europe,EU,e81a2df3-fc1e-4a86-be10-0cd0e58526e7,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bracknell Ski Centre (dry slopes),,-0.7881095,51.414628,,,,,United Kingdom,Europe,EU,faed19b7-9ade-4127-b383-d30222e4c452,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bramans Val d'Arc,,6.7852955,45.2322614,,,,,France,Europe,EU,fb9d4bd7-e302-4400-b562-cff23761e7c8,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bramberg,,12.3483336,47.2717099,,,,,Austria,Europe,EU,8ed234be-a661-4186-9814-4d6650e415f8,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Brambrüesch,,9.51831,46.82761,,,,,Switzerland,Europe,,c2456938-5f9f-4d6b-a158-47ec1579125f,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Brameloup – Saint-Chély-d’Aubrac,,3.016005,44.5850607,,,,,France,Europe,EU,5f2bb01e-14f7-415f-bb12-1111a4063894,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Brandlift – Scharnitz,,11.262617,47.382137,,,,,Austria,Europe,EU,5e9b7552-f088-4515-b429-8e413c5328e3,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Brandnertal – Brand,,9.75,47.1166667,,,,,Austria,Europe,EU,c98297a1-e419-4dea-bd3e-fb44145c3deb,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Brandov,,13.390731,50.6320103,,,,,Czech Republic,Europe,EU,23295540-5510-4ea7-887c-7d13db80ddaf,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Brandtner Lifte – Hartkirchen,,13.9824984,48.4135938,,,,,Austria,Europe,EU,229438bb-305f-4d48-84cf-197fce6926fe,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Branná,,17.0118544,50.1532602,,,,,Czech Republic,Europe,EU,05dc6a19-79fa-45a6-b960-5aa3c61dfa94,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Branäs,,12.9512253,60.6547972,,,,,Sweden,Europe,EU,7d176814-1816-48bc-957e-8d4341e6b689,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Brauneck – Lenggries,,11.5211111,47.6636111,,,,,Germany,Europe,EU,a9e73585-add9-4a6a-9bd0-70c8173a2132,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Braunwald,,8.9981219,46.9393043,,,,,Switzerland,Europe,,1d47c21e-4e40-49cb-bb77-aa3088a9b22d,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Breckenridge,,-106.0383518,39.4816537,,,,,USA,,,6f5e1e62-98b6-4dbb-b0e1-788fd8014744,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bregtallift,,8.1847803,48.0441242,,,,,Germany,Europe,EU,132826ad-3e5a-4e6b-8243-7a09c309caef,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Breitenberg,,13.7941102,48.7037057,,,,,Germany,Europe,EU,9b79cdab-4d6a-4c5d-ab54-ff052da838e0,2018-05-08T11:27:32Z,2018-06-01T02:06:15Z,,
Bergeralm – Steinach am Brenner,,11.4550526,47.0752406,,,,,Austria,Europe,EU,85333d4a-b173-4a46-ab46-34d80953e237,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Berghalde – Penzberg,,11.3828791,47.7585896,,,,,Germany,Europe,EU,510da860-a98a-4766-8248-ce086dee0579,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Bergwiese – Schwarzenbach am Wald,,11.6278847,50.2812575,,,,,Germany,Europe,EU,acc0bd6a-69b3-42b0-a76e-5c9abc0f82b9,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Bernex,,6.675433,46.360752,,,,,France,Europe,EU,05d21157-94f3-4d86-a5ac-431647c41853,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Berwang,,10.7482199,47.40969,,,,,Austria,Europe,EU,3e538254-c5f5-4e6c-83c9-4d41b71f2721,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Beskid Sport Arena (Szczyrk),,19.0033222,49.7212054,,,,,Poland,Europe,EU,c88b01fb-2591-4d7c-8670-523fb50c3d5e,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Beskid – Spytkowice,,19.7903368,49.5652711,,,,,Poland,Europe,EU,f7fe91d6-f6ab-44b9-ad12-2bc1b4b38f28,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Betania,,44.6115119,41.6900781,,,,,Georgia,Europe,,e6c59d27-ae97-4518-9f54-e2343747f24f,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Betelberg – Lenk,,7.406687,46.425957,,,,,Switzerland,Europe,,456aa918-1e70-4fa6-9ace-f690f0cfa157,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Bettmeralp,,8.0618799,46.3904991,,,,,Switzerland,Europe,,ec89b213-f5ad-4262-9a99-280384acfad4,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Beuil les Launes,,6.964531,44.089771,,,,,France,Europe,EU,a3f169dd-0cfd-4b25-b853-9a6b7304683c,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Bezau,,9.9040057,47.3854621,,,,,Austria,Europe,EU,5b53bd6f-4687-48e0-b62e-c46ad52ca53a,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Bialy Potok,,20.395278,49.435556,,,,,Poland,Europe,EU,5b118491-4ba0-457e-ac5b-7837ac37596b,2018-05-08T11:27:31Z,2018-06-01T02:06:15Z,,
Białka Tatrzańska – Kotelnica,,20.0993908,49.390144,,,,,Poland,Europe,EU,51dc3d66-ad50-44af-be23-483d2347060b,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Biały Jar – Karpacz,,15.7391626,50.7734685,,,,,Poland,Europe,EU,bc5778a4-3194-409a-9302-7211124972ed,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Biały Krzyż (Szczyrk),,18.9609749,49.6685428,,,,,Poland,Europe,EU,3256ead4-9184-4b81-b0da-3e60e70bb30e,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Biberwier – Marienberg,,10.9166667,47.35,,,,,Austria,Europe,EU,cb097bac-b9f4-4328-8b64-0f2615a3d090,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bichlalm,,11.6726046,47.116152,,,,,Austria,Europe,EU,7523ddf7-fe14-4bd7-87c0-6048417b0c3c,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bichlbach,,10.7884838,47.420214,,,,,Austria,Europe,EU,787a7ec8-6306-48ae-a9d9-3d177b3e1cee,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bidingen,,10.7270071,47.8298946,,,,,Germany,Europe,EU,b245dded-e41a-4dd8-a7e6-5b72e24392e5,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Biel-Kinzig – Bürglen,,8.6819177,46.8769925,,,,,Switzerland,Europe,,4b876626-1a30-4d5b-b19f-85bcb88c523d,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bielmonte,,8.0892379,45.6624943,,,,,Italy,Europe,EU,9a7bf78d-ddbc-42f7-8332-3b55ad469391,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bifuka,,142.3430142,44.481126,,,,,Japan,Asia,,e0e8769e-945c-4ded-9cc9-d047cc88c6bb,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Big Bam – Taylor,,-120.6939769,56.1331096,,,,,Canada,North America,,636e28e6-cfe0-41d0-948c-767f77af0c44,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Big Bear at Masthope Mountain,,-75.0235745,41.5224238,,,,,USA,,,44a97cfd-5a73-4820-a0e5-3e2b1a058fa3,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Big Sky Resort,,-111.4012076,45.2857289,,,,,USA,,,09668a89-ffd7-4638-abb5-4e079b4858c7,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Big White,,-118.9265789,49.7216277,,,,,Canada,North America,,f14d09de-c967-4e47-afd1-0d64257a74dc,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Big Wood,,33.6499999,67.616667,,,,,Northwest Russia,,,7b580e1e-b35e-47ff-a3b7-9a2d40d9dba6,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bigrock Mountain,,-92.6568705,35.6599889,,,,,USA,,,624c36c8-96a2-4e24-9724-ba9b2e0dc749,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bildhaus – Gommiswald am Ricken,,9.0323329,47.2493077,,,,,Switzerland,Europe,,f5767ba7-e94c-41ee-802b-9742c4aaa662,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Birgitz,,11.2995002,47.2354522,,,,,Austria,Europe,EU,1bd820e2-d50b-4500-b76b-c4caeb67613e,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Birkach (Herrieden),,10.3998094,49.1961146,,,,,Germany,Europe,EU,cf3752ab-f447-44d1-9949-ea31dd99208d,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Birkholzlift – Heinersreuth (Presseck),,11.58693,50.24584,,,,,Germany,Europe,EU,010e476f-2277-460f-9913-bc85e6539b3c,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bischofsreut,,13.7338519,48.8543576,,,,,Germany,Europe,EU,0d779e45-ef91-42a4-aadf-4442a01f097f,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bistrița,,24.4890979,47.1392617,,,,,Romania,Europe,EU,e01e836b-1eb1-4a9d-b120-097e703869b0,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bivio,,9.6504508,46.4677669,,,,,Switzerland,Europe,,e7d7a90a-672c-4dec-be55-a0e08ada03d0,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Biwako Valley,,135.8867618,35.2094598,,,,,Japan,Asia,,1a9a15a1-1b3e-40cb-9997-d4141ab5d688,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bjorli,,8.2058269,62.2579878,,,,,Norway,Europe,,75619703-4ee3-463f-a18c-67fb3f002bcc,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bjursås Ski Center,,15.4612805,60.767244,,,,,Sweden,Europe,EU,5fd71260-af3d-4408-a963-5ffa422b1c00,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Björnrike,,13.8620434,62.4447051,,,,,Sweden,Europe,EU,feeeacb9-1291-4f6d-aef1-256e4de42fc6,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Black Mountain – Rumford,,-70.613337,44.576957,,,,,USA,,,95d4178d-c020-4c38-a2ec-1cf5cea54805,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Blackhawk Ski Club – Middleton,,-89.5684229,43.082221,,,,,USA,,,92461663-5956-4591-81ed-231de8bc649c,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Blatten – Speicher,,9.4454928,47.404801,,,,,Switzerland,Europe,,4bc85f05-a996-4925-985b-7662a09c8135,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bleaml Alm – Neubau (Fichtelberg),,11.8387644,50.0131583,,,,,Germany,Europe,EU,b0643857-da73-46e0-a10d-3902d0086575,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bleymard Mont Lozère,,3.7431866,44.4528491,,,,,France,Europe,EU,fa9d200a-ce97-4ff0-a082-929799ec037a,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Blidinje – Risovac,,17.6215321,43.5864503,,,,,Bosnia and Herzegovina,Europe,,2eabb802-626e-41d5-81c9-d3fcc78a1afb,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Blockhaus – Reichshof,,7.7242565,50.9918256,,,,,Germany,Europe,EU,6d17fd1d-b4d9-49ce-a9b8-e3df17e50525,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Blomberg – Bad Tölz,,11.515777,47.7473613,,,,,Germany,Europe,EU,6eee377d-cc3e-4389-aee8-eeb34a3ad1aa,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Blue Mountain Resort – Collingwood,,-80.310917,44.503346,,,,,Canada,North America,,758de055-0f07-481a-909f-ac552626bc99,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Bláfjöll,,-21.6394615,63.9746052,,,,,Iceland,Europe,,3762b572-b6c9-432e-bfd6-75c2348f8f0b,2018-05-08T11:27:31Z,2018-06-01T02:06:17Z,,
Baranci (Haunold) – San Candido (Innichen),,12.2775,46.688333,,,,,Italy,Europe,EU,125f1858-c9e1-44b2-a733-f6d35d96f463,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Bardonecchia,,6.6960506,45.0742861,,,,,Italy,Europe,EU,c1f03fc9-a1e7-413e-981e-7676d2dbcb9c,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Barmsee (Krün),,11.2588856,47.4968812,,,,,Germany,Europe,EU,674b956e-0c6d-4e33-ab73-528cb5737cc0,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Bartek,,20.6500844,50.9874838,,,,,Poland,Europe,EU,c35223d7-9dd9-4be4-9a42-8ab5b22fb5cc,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Barèges,,0.064521,42.896546,,,,,France,Europe,EU,ebb9024b-51dd-40ee-814c-4079a2866526,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Basse Ruche,,6.1553044,46.4503258,,,,,Switzerland,Europe,,202c1fb7-d10c-4520-b1ba-b33c1e3df9ed,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Bassingbourn Snowsports Centre (dry slopes),,-3.2117535,55.8874481,,,,,United Kingdom,Europe,EU,eda2f7ca-d2fb-465a-885d-c59d7ba4307a,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Batawa Ski Hill,,-77.5967494,44.1671765,,,,,Canada,North America,,d6b440f2-6f61-4bb8-aea7-24a10faeac02,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Batea Mahuida,,-71.192778,-38.818889,,,,,Argentina,South America,,2e0d00ba-122b-4df5-8425-9f8f4b6e54b9,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Batorz,,22.483333,50.85,,,,,Poland,Europe,EU,85852a0d-31d1-4cd9-9f8a-5101a42c12d9,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Battenhausen – Am Hohen Lohr,,9.029554,51.0292483,,,,,Germany,Europe,EU,53237fa6-8af4-4894-a655-56b8483e7a8e,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Bazora – Gurtis,,9.6263728,47.1927703,,,,,Austria,Europe,EU,e35636a6-8823-45e4-9a35-7021d5aeb9fc,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Bačova Roveň – Vyšná Boca,,19.7505527,48.9261336,,,,,Slovakia,Europe,EU,1cb21117-bd04-4260-a0a3-0611bc54ee74,2018-05-08T11:27:30Z,2018-06-01T02:06:17Z,,
Bear Creek Mountain Resort,,-75.6252952,40.4753327,,,,,USA,,,0971009f-284b-461e-be6e-82e6449b5d2f,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bear Valley,,-120.04422,38.4925588,,,,,USA,,,3acf0e47-354e-4564-a562-676be4a80b37,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bears Town,,127.2486587,37.7972337,,,,,South Korea,,,7e4ac184-8d50-41b0-b214-abdeb6225247,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beartooth Basin,,-109.4347501,44.9751148,,,,,USA,,,89197997-fb7d-4111-a596-36d9918194eb,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beartown,,-75.9774441,40.1114871,,,,,USA,,,28f01d51-f853-4686-a604-c4b76a2d4f00,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beauce – Vallée-Jonction,,-70.9291984,46.3718514,,,,,Canada,North America,,6cf0aa7e-50d1-4247-bfb1-e4509976760a,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beaver Creek,,-106.516515,39.604225,,,,,USA,,,16e4551c-6769-454f-82ca-3d6b4c7a52e7,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beaver Mountain,,-111.544144,41.968075,,,,,USA,,,c1c1b6c2-f85b-4015-9007-fc061df8fb2a,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beaver Valley Ski Club,,-80.544822,44.357747,,,,,Canada,North America,,b2a1bc4a-c9fd-46b5-a550-853b598a1f53,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bedea – Novaggio,,8.8620749,46.0076838,,,,,Switzerland,Europe,,11f4b7f7-8876-49a2-b8e5-374ec055b70e,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bedřichov,,15.1424711,50.7910884,,,,,Czech Republic,Europe,EU,19bb7a62-990a-476c-8c93-e5d407456573,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bedřichovka,,14.9926317,50.7989529,,,,,Czech Republic,Europe,EU,a8f27e6d-1d4d-4a86-81c4-88b22aa44847,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beech Mountain,,-81.8890031,36.2109584,,,,,USA,,,1503bdff-898b-4999-a99e-fc0b1414f57a,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Begovo Razdolje,,14.9041308,45.3048442,,,,,Croatia,Europe,EU,4151e9e8-b0d1-4876-a079-8340c81c468e,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beiningen (Blaubeuren),,9.8050789,48.380813,,,,,Germany,Europe,EU,91e32b86-cd00-46df-bba0-c39da709ac4d,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beitostølen Skisenter,,8.9009633,61.2492068,,,,,Norway,Europe,,72dc24a2-2c97-497b-86f0-02e13e658aa2,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beiwald – Upfingen (St. Johann),,9.4000698,48.4472086,,,,,Germany,Europe,EU,cdd84b51-b059-4f8c-89c9-ae6c8ad5c5d4,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bela – Komarna vas,,15.0902287,45.66565,,,,,Slovenia,Europe,EU,b7d7814b-0130-4ce8-8948-ad4dde5a8ce1,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Belalp – Blatten,,7.974167,46.371389,,,,,Switzerland,Europe,,2f724517-2409-47d6-b73e-7d557ac711fb,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Beli Bor (Tara),,19.5398605,43.900575,,,,,Serbia,Europe,,373cc126-e4c1-4a0e-89a8-2b3448b9e161,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bellamonte,,11.6622314,46.3131651,,,,,Italy,Europe,EU,c14699fc-dd5a-4c17-a437-ca6f350be1bc,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Belleayre Mountain,,-74.505312,42.1322453,,,,,USA,,,b7fc667b-2875-4941-84e1-99c8ad183037,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bellefontaine,,6.0645,46.5594899,,,,,France,Europe,EU,cf93ed59-6672-40e4-a82d-04a35c2597af,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bellevaux-La Chèvrerie,,6.571721,46.2126499,,,,,France,Europe,EU,3bb3f115-6579-40c7-b656-5c2d1a33cc15,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bellevue (Chamonix),,6.919026,46.022714,,,,,France,Europe,EU,47bf7ae1-0923-4c94-b783-661736272314,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Bellwald,,8.1578316,46.4283572,,,,,Switzerland,Europe,,6ea7723c-5c2e-4c95-af7f-810e3bb98b59,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Belpiano (Schöneben) – Resia (Reschen),,10.5089982,46.8215804,,,,,Italy,Europe,EU,0a4ff294-fa59-4b5f-a6d2-91f21ba798e8,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Belveder – Železná Ruda,,13.239556,49.1431536,,,,,Czech Republic,Europe,EU,6aee87f7-65d9-4938-a15c-8954e16e6341,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Belvedere,,12.6676921,43.9980383,,,,,Italy,Europe,EU,dab5f415-e706-4951-b201-fc7d1832a9c5,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
Ben Eoin,,-60.4339797,45.9740292,,,,,Canada,North America,,5e165dbc-5880-4270-bf4b-45e40f2280ee,2018-05-08T11:27:30Z,2018-06-01T02:06:18Z,,
